time	A	B
0.0	100.0	0.0
0.25	3.846153767655862	48.07692311617209
0.5	1.960784269823636	49.019607865088204
0.75	1.315789443982535	49.34210527800876
1.0	0.9900989852456143	49.504950507377224
1.25	0.7936507711366452	49.6031746144317
1.5	0.6622516374555587	49.66887418127226
1.75	0.5681818002133178	49.71590909989337
2.0	0.49751242302424314	49.75124378848791
2.25	0.4424778607069836	49.77876106964655
2.5	0.3984063601679988	49.80079681991604
2.75	0.3623188281116655	49.81884058594421
3.0	0.33222590123354956	49.83388704938327
3.25	0.3067484533654616	49.846625773317314
3.5	0.2849002728754532	49.85754986356232
3.75	0.2659574358966644	49.86702128205172
4.0	0.24937654881276528	49.875311725593654
4.25	0.2347417736895525	49.882629113155254
4.5	0.22172947916224747	49.88913526041891
4.75	0.21008402289111877	49.894957988554474
5.0	0.19960078838619408	49.900199605806925
5.25	0.1901140590623226	49.90494297046886
5.5	0.1814881945406282	49.909255902729704
5.75	0.17361110300087898	49.913194448499574
6.0	0.1663893422271942	49.91680532888642
6.25	0.15974439949997796	49.92012780025002
6.5	0.15360982151400068	49.923195089243016
6.75	0.14792898482425457	49.92603550758788
7.0	0.14265334348163866	49.928673328259194
7.25	0.13774103835761092	49.931129480821205
7.5	0.13315578421189625	49.93342210789407
7.75	0.12886597172938033	49.93556701413532
8.0	0.1248439378122764	49.937578031093885
8.25	0.12106536835682209	49.93946731582161
8.5	0.11750880551362201	49.94124559724321
8.75	0.11415524341403885	49.942922378293005
9.0	0.11098778314476135	49.94450610842764
9.25	0.1079913524565159	49.94600432377177
9.5	0.10515246297039617	49.947423768514824
9.75	0.1024590083026025	49.94877049584872
10.0	0.09990009210811195	49.950049953945964
10.25	0.09746587936633792	49.95126706031685
10.5	0.09514747121958013	49.952426264390226
10.75	0.09293679587995927	49.95353160206004
11.0	0.09082651447789968	49.954586742761066
11.25	0.08880994010567338	49.95559502994718
11.5	0.08688096670384164	49.95655951664809
11.75	0.08503400746324556	49.95748299626839
12.0	0.0832639406389893	49.958368029680514
12.25	0.0815660619286525	49.95921696903569
12.5	0.07993604447237884	49.96003197776382
12.75	0.07836989901808296	49.960815050490964
13.0	0.07686394348912386	49.96156802825545
13.25	0.07541477412399371	49.96229261293801
13.5	0.07401923762680408	49.9629903811866
13.75	0.07267441138426485	49.96366279430787
14.0	0.07137758026191196	49.96431120986905
14.25	0.07012622010778645	49.96493688994611
14.5	0.0689179806759421	49.96554100966203
14.75	0.06775067066914646	49.96612466466543
15.0	0.06662224519320945	49.9666888774034
15.25	0.06553079294550258	49.96723460352725
15.5	0.06447452618370944	49.96776273690815
15.75	0.06345177043527626	49.96827411478236
16.0	0.062460955816621234	49.96876952209169
16.25	0.06150060909839284	49.969249695450806
16.5	0.06056934613293512	49.96971532693354
16.75	0.0596658655036743	49.97016706724817
17.0	0.058788942200645296	49.97060552889968
17.25	0.057937422235214406	49.9710312888824
17.5	0.057110217405629986	49.971444891297196
17.75	0.05630630072949146	49.97184684963526
18.0	0.055524702541481154	49.97223764872927
18.25	0.05476450665820225	49.97261774667091
18.5	0.05402484543463407	49.972987577282694
18.75	0.05330489773836271	49.97334755113083
19.0	0.052603886108759594	49.97369805694563
19.25	0.051921073518957875	49.97403946324053
19.5	0.05125575982308893	49.97437212008847
19.75	0.05060728085217595	49.974696359573926
20.0	0.04997500591505636	49.975012497042485
20.25	0.04935833511030785	49.97532083244486
20.5	0.04875669761767538	49.975621651191176
20.75	0.04816955038844883	49.97591522480579
21.0	0.047596376347521285	49.97620181182626
21.25	0.047036682402455454	49.97648165879879
21.5	0.04648999849041972	49.97675500075481
21.75	0.04595587625963501	49.977022061870194
22.0	0.04543388772249103	49.977283056138766
22.25	0.04492362395431116	49.977538188022855
22.5	0.04442469431212293	49.97778765284395
22.75	0.04393672538123461	49.97803163730939
23.0	0.043459359880701	49.97827032005966
23.25	0.04299225586688695	49.97850387206657
23.5	0.042535086000916655	49.97873245699955
23.75	0.04208753674613631	49.97895623162694
24.0	0.04164930754344064	49.97917534622829
24.25	0.04122011025478015	49.97938994487262
24.5	0.04079966852553088	49.979600165737246
24.75	0.04038771715504164	49.979806141422486
25.0	0.03998400150654539	49.98000799924673
25.25	0.03958827705473793	49.98020586147263
25.5	0.03920030887267959	49.98039984556366
25.75	0.03881987107792587	49.98059006446104
26.0	0.03844674648460172	49.9807766267577
26.25	0.038080726222305766	49.98095963688885
26.5	0.03772160935351332	49.981139195323244
26.75	0.03736920254634224	49.98131539872683
27.0	0.037023319539916576	49.981488340230044
27.25	0.03668378060474943	49.981658109697634
