time	X	Y	Z
0.057	0.49500661139719937	0.7038389249572519	0.4410628248935022
0.058	0.4957531674913181	0.7043684605764629	0.4405119565649725
0.059000000000000004	0.4964877795105503	0.7048891420106992	0.43997259781821363
0.06	0.4972106542097517	0.705401129101236	0.43944454727376747
0.061	0.4979219961382112	0.7059045835950052	0.4389276044305901
0.062	0.4986220068326683	0.7063996573185058	0.4384215743696859
0.063	0.499310879694921	0.706886507260305	0.4379262660661828
0.064	0.4999888086108929	0.7073652887645138	0.43744148873192346
0.065	0.5006559808072336	0.7078361556611689	0.4369670567757681
0.066	0.5013125802550638	0.7082992488435618	0.43650279141959486
0.067	0.5019587941112563	0.7087547203295136	0.4360485077559538
0.068	0.5025948029420074	0.7092027155449525	0.43560402780540747
0.069	0.5032207875374232	0.7096433660828829	0.43516917828157536
0.07	0.5038369194401842	0.7100768117923056	0.43474378948276354
0.07100000000000001	0.5044433681639533	0.7105031860285436	0.43432769540637345
0.07200000000000001	0.505040307934927	0.7109226208485266	0.4339207272108997
0.073	0.5056279005760033	0.7113352435053126	0.4335227264227396
0.074	0.5062063080541437	0.7117411795069928	0.4331335350834469
0.075	0.5067756949266812	0.7121405563253953	0.4327529927404351
0.076	0.507336216836484	0.712533493987589	0.43238094779034975
0.077	0.5078880289800548	0.7129201120141428	0.4320172491256809
0.078	0.5084312860979113	0.7133005294705067	0.4316617461256466
0.079	0.5089661379530009	0.7136748611295218	0.43131429315821085
0.08	0.5094927326873917	0.7140432203392222	0.43097474623217435
0.081	0.510011216386194	0.7144057187027106	0.4306429634162241
0.082	0.5105217320411031	0.7147624650481831	0.43031880591644883
0.083	0.5110244203635719	0.7151135662370155	0.43000213723095426
0.084	0.5115194201347196	0.7154591278802672	0.42969282265714887
0.085	0.5120068672889844	0.7157992528235363	0.4293907304557626
0.08600000000000001	0.5124868952865544	0.7161340417627609	0.4290957313777541
0.08700000000000001	0.5129596357098151	0.716463594011006	0.42880769798056717
0.088	0.5134252184857093	0.7167880077361306	0.42852650438945994
0.089	0.5138837699837624	0.7171073776577787	0.42825202842997273
0.09	0.5143354146788717	0.7174217970607694	0.427984149763632
0.091	0.5147802766883376	0.7177313594418541	0.4277227482367589
0.092	0.5152184759770551	0.7180361543246369	0.42746770799728334
0.093	0.5156501307871167	0.7183362699390468	0.4272189148589788
0.094	0.5160753580116264	0.7186317935148859	0.4269762559369007
0.095	0.5164942730664361	0.7189228111506241	0.4267396197829961
0.096	0.5169069877523687	0.7192094057708132	0.4265088985965435
0.097	0.5173136125968429	0.7194916593663314	0.4262839858018657
0.098	0.5177142579415784	0.7197696540763324	0.42606477490783556
0.099	0.5181090297636911	0.720043468096091	0.42585116386563776
0.1	0.5184980330043886	0.7203131789350262	0.4256430515981877
0.101	0.5188813707584125	0.7205788626222652	0.425440338845642
0.10200000000000001	0.5192591444851841	0.7208405939632289	0.42524292792729235
0.10300000000000001	0.519631454259431	0.7210984468473831	0.4250507224577879
0.10400000000000001	0.5199983979254341	0.7213524931351007	0.4248636283316566
0.105	0.5203600719588806	0.7216028037575523	0.42468155273245645
0.106	0.5207165712958476	0.7218494484780169	0.4245044043367563
0.107	0.5210679885622851	0.7220924948665677	0.42433209421082735
0.108	0.5214144148062236	0.7223320092398784	0.42416453497042134
0.109	0.5217559405400465	0.7225680580064983	0.4240016395821655
0.11	0.5220926543715618	0.7228007058589977	0.42384332295191995
0.111	0.5224246435037971	0.7230300164098438	0.4236895013531905
0.112	0.5227519919474926	0.723256050601175	0.4235400942329708
0.113	0.5230747836078626	0.723478869452319	0.4233950210926318
0.114	0.5233931012135307	0.7236985331071459	0.42325420256987306
0.115	0.5237070257115387	0.7239151002961978	0.42311756104975246
0.116	0.5240166366564704	0.7241286286835021	0.42298502027126583
0.117	0.5243220112401391	0.7243391741513695	0.4228565062551929
0.11800000000000001	0.5246232264350309	0.7245467923947781	0.4227319452491252
0.11900000000000001	0.5249203574262533	0.7247515377628057	0.42261126522791564
0.12	0.525213478038143	0.7249534635795712	0.42249439548334805
0.121	0.5255026608266504	0.7251526221811928	0.4223812665463347
0.122	0.5257879773146663	0.7253490649841192	0.42227180999775893
0.123	0.52606949734871	0.7255428423546204	0.42216595896585474
0.124	0.526347289679639	0.7257340037552832	0.42206364766717797
0.125	0.5266214218338199	0.7259225977309325	0.42196481150198684
0.126	0.5268919602690069	0.7261086719382651	0.42186938693435905
0.127	0.5271589703009555	0.7262922731594035	0.42177731153901105
0.128	0.5274225158664938	0.7264734473039778	0.4216885241670326
0.129	0.5276826598963378	0.7266522394539763	0.4216029646682646
0.13	0.5279394642233579	0.7268286938760113	0.4215205739514595
0.131	0.5281929896064657	0.7270028540416954	0.4214412939603717
0.132	0.5284432957545013	0.7271747626480177	0.4213650676498475
0.133	0.5286904406510927	0.7273444608266162	0.42129183973396106
0.134	0.5289344821080875	0.7275119899389298	0.4212215549727906
0.135	0.5291754767402341	0.7276773903791505	0.42115415930730943
0.136	0.5294134801171199	0.7278407017431782	0.4210895996940506
0.137	0.5296485468517509	0.7280019629240638	0.42102782400974637
0.138	0.5298807306228206	0.7281612121305054	0.42096878102920654
0.139	0.5301100837848176	0.7283184865244243	0.42091242082479047
0.14	0.530336657156681	0.7284738220235547	0.42085869498324563
0.14100000000000001	0.5305605021157244	0.7286272552345833	0.4208075544645137
0.14200000000000002	0.5307816685062768	0.728778821518214	0.4207589517416131
0.14300000000000002	0.5310002053008388	0.7289285555981309	0.4207128401250071
0.14400000000000002	0.5312161606191882	0.7290764915765733	0.42066917374371604
0.145	0.5314295817474882	0.7292226629499114	0.42062790752642926
0.146	0.5316405142492613	0.7293671018420784	0.42058899809214845
0.147	0.5318490037131001	0.7295098405089344	0.4205524020000328
0.148	0.532055095022417	0.7296509107084451	0.4205180764810229
0.149	0.532258832040724	0.7297903434287442	0.4204859797532944
0.15	0.5324602578522615	0.7299281690944973	0.4204560707815064
0.151	0.5326594147785119	0.7300644175802457	0.42042830926051084
0.152	0.5328563442984382	0.730199118124744	0.42040265570125457
0.153	0.5330510866952453	0.7303322989640764	0.4203790718069667
0.154	0.5332436823026006	0.7304639886095414	0.42035751915158004
0.155	0.5334341704211796	0.7305942147298656	0.42033796033101517
0.156	0.5336225896506195	0.7307230044889211	0.4203203586120624
0.157	0.5338089779046716	0.7308503845576679	0.4203046779175357
0.158	0.5339933724263545	0.7309763811260968	0.42029088281142646
0.159	0.5341758095084138	0.731101019622154	0.4202789387937546
0.16	0.5343563249482121	0.7312243251609215	0.42026881182359604
0.161	0.5345349541071663	0.7313463226005937	0.42026046825769603
0.162	0.5347117315834872	0.7314670362139515	0.4202538751954719
0.163	0.5348866913635026	0.7315864898357021	0.42024900032106216
0.164	0.5350598668357369	0.7317047068733541	0.4202458118896092
0.165	0.5352312907719131	0.7318217102893259	0.4202442787468454
0.166	0.5354009944486618	0.7319375218357232	0.42024437121389246
0.167	0.5355690100030673	0.7320521641015949	0.4202460587159492
0.168	0.5357353684388999	0.7321656587775774	0.42024931179025016
0.169	0.5359001002148011	0.7322780271660726	0.4202541014942865
0.17	0.5360632352573729	0.7323892901912606	0.42026039939308596
0.171	0.5362248029742652	0.7324994684091138	0.42026817754649287
0.17200000000000001	0.536384832267265	0.7326085820174092	0.4202774084964475
0.17300000000000001	0.5365433513847736	0.7327166507458401	0.42028806540902947
0.17400000000000002	0.5367003867860916	0.7328236930083996	0.4203001231687192
0.17500000000000002	0.5368559666466474	0.7329297285204217	0.42031355500066814
0.176	0.5370101177466678	0.7330347759760873	0.42032833546865267
0.177	0.5371628663959191	0.7331388537390234	0.42034443958388984
0.178	0.5373142384451224	0.7332419798510683	0.42036184279392835
0.179	0.5374642592973705	0.7333441720410367	0.42038052097153955
0.18	0.5376129539195447	0.733445447733485	0.42040045040360846
0.181	0.5377603465985663	0.7335458237561118	0.42042160806495515
0.182	0.537906460218521	0.7336453154812766	0.42044397242718196
0.183	0.5380513191213947	0.7337439401999929	0.4204675202658425
0.184	0.5381949464244933	0.7338417139489108	0.42049222965761107
0.185	0.5383373648374342	0.7339386524705196	0.42051807906961985
0.186	0.5384785966719795	0.7340347712200419	0.4205450473501172
0.187	0.53861866385187	0.7341300853723305	0.42057311371912603
0.188	0.538757587922658	0.7342246098287629	0.42060225775910265
0.189	0.5388953896522436	0.7343183592578785	0.4206324596813528
0.19	0.539032088627099	0.7344113481363685	0.42066370059535213
0.191	0.5391677059416614	0.7345035905350843	0.42069596069409493
0.192	0.5393022614773806	0.7345951003510433	0.4207292210845757
0.193	0.5394357747542861	0.7346858912449372	0.42076346321134295
0.194	0.5395682649390322	0.7347759766481754	0.42079866884836237
0.195	0.5396997508529439	0.734865369769927	0.42083482009088
0.196	0.5398302509800613	0.7349540836041645	0.42087189934728575
0.197	0.5399597836055768	0.7350421298475972	0.4209098896219269
0.198	0.5400883668191113	0.7351295189465451	0.42094877449633045
0.199	0.540216018006989	0.7352162644120147	0.4209885369701966
0.2	0.5403427544460101	0.7353023779343888	0.42102916076023056
0.201	0.5404685931238461	0.7353878709578296	0.42107062987329275
0.202	0.5405935507475217	0.7354727546836815	0.4211129285992348
0.203	0.5407176437518953	0.7355570400738728	0.4211560415037358
0.20400000000000001	0.5408408883081408	0.7356407378543188	0.4211999534211373
0.20500000000000002	0.5409632991671707	0.7357238602313471	0.42124464966482744
0.20600000000000002	0.5410848902002026	0.7358064201127573	0.4212901159207215
0.20700000000000002	0.5412056773583872	0.7358884267720514	0.42133633768904005
0.20800000000000002	0.5413256751182084	0.7359698910907558	0.4213833009424671
0.209	0.5414448976213335	0.7360508238983331	0.4214309919077294
0.21	0.5415633586755553	0.7361312359866687	0.42147939705983956
0.211	0.5416810719830646	0.7362111376272531	0.42152850313118406
0.212	0.5417980535435181	0.736290533330805	0.4215782972626183
0.213	0.5419143157914339	0.7363694346887868	0.4216287666148385
0.214	0.542029872260763	0.7364478501857881	0.4216798986671463
0.215	0.542144736367252	0.7365257878797647	0.42173168113212256
0.216	0.5422589213741761	0.7366032554963345	0.4217841019465454
0.217	0.5423724401735813	0.7366802609364019	0.42183714924667676
0.218	0.5424853059764392	0.7367568107475019	0.4218908114205558
0.219	0.5425975317743421	0.7368329113473173	0.4219450770562126
0.22	0.5427091305063743	0.7369085686673584	0.42199993494962684
0.221	0.542820113984896	0.736983790319375	0.422055374099131
0.222	0.5429304820686027	0.7370586073043126	0.42211138369337536
0.223	0.5430402486888714	0.7371330218499385	0.42216795313237954
0.224	0.5431494304993887	0.7372070301610767	0.4222250720177136
0.225	0.5432580385012119	0.7372806392171132	0.422282730141368
0.226	0.543366082751783	0.7373538573577676	0.4223409174812847
0.227	0.5434735712847363	0.7374266964427177	0.42239962420234184
0.228	0.5435805159161318	0.737499160246876	0.42245884064974987
0.229	0.5436869257752155	0.7375712574037271	0.4225185573516663
0.23	0.5437928119944757	0.737642992048014	0.4225787650080418
0.231	0.5438981841024874	0.7377143710341632	0.4226394544915854
0.232	0.5440030515600704	0.7377854008661829	0.4227006168459578
0.233	0.5441074233445535	0.7378560885591345	0.4227622432754993
0.234	0.5442113086556857	0.7379264402287821	0.42282432514424173
0.23500000000000001	0.5443147164861784	0.7379964619509927	0.42288685397602405
0.23600000000000002	0.5444176549835762	0.7380661609808045	0.4229498214750298
0.23700000000000002	0.5445201330029987	0.7381355427994832	0.42301321947110776
0.23800000000000002	0.544622159503368	0.738204612259521	0.4230770399421705
0.23900000000000002	0.5447237424203042	0.7382733757057828	0.4231412750617402
0.24	0.5448248899815794	0.7383418386156297	0.4232059171027561
0.241	0.5449256103166809	0.7384100062812179	0.42327095847250185
0.242	0.5450259112960891	0.7384778839432145	0.4233363917787324
0.243	0.5451258005954488	0.7385454769884596	0.4234022097149813
0.244	0.5452252856921312	0.7386127908472973	0.423468405099088
0.245	0.545324374024917	0.7386798304789264	0.42353497094177023
0.246	0.5454230728816103	0.7387466009125233	0.4236019003354403
0.247	0.5455213894248405	0.7388131070949336	0.4236691864896061
0.248	0.5456193306077816	0.7388793538787687	0.42373682279439595
0.249	0.545716903536969	0.7389453459156748	0.4238048026026486
0.25	0.5458141150732388	0.7390110878141115	0.4238731194553885
0.251	0.5459109716390925	0.7390765842221317	0.4239417671883394
0.252	0.5460074796940648	0.7391418396231021	0.4240107396690793
0.253	0.5461036455563034	0.7392068584123745	0.42408003089569474
0.254	0.5461994754025687	0.7392716448972879	0.42414963499678066
0.255	0.5462949752682337	0.7393362032971665	0.4242195462314403
0.256	0.5463901521797182	0.7394005377054049	0.42428975820530584
0.257	0.546485011597951	0.7394646521750659	0.4243602656404192
0.258	0.5465795591558997	0.7395285506607038	0.424431063172347
0.259	0.5466738004974069	0.7395922370237613	0.424502145461754
0.26	0.5467677411389837	0.7396557150371966	0.4245735072900823
0.261	0.5468613864698102	0.7397189883854836	0.42464514355955146
0.262	0.5469547419613848	0.7397820608082252	0.4247170490950387
0.263	0.5470478138570277	0.7398449365724775	0.4247892179924963
0.264	0.5471406066223902	0.7399076187262988	0.4248616460282287
0.265	0.5472331253071531	0.7399701107165589	0.42493432842707923
0.266	0.5473253748481786	0.7400324159115845	0.4250072605209545
0.267	0.5474173600695101	0.7400945376011592	0.42508043774882404
0.268	0.5475090856823727	0.7401564789965233	0.4251538556567206
0.269	0.5476005568818283	0.7402182436974841	0.42522750931335185
0.27	0.5476917786374705	0.7402798351371139	0.42530139400482303
0.271	0.5477827550322119	0.7403412560641015	0.425375505882252
0.272	0.5478734904922641	0.7404025095056779	0.4254498407570805
0.273	0.5479639893448484	0.7404635984213568	0.4255243945342696
0.274	0.5480542558181948	0.7405245257029339	0.42559916321230024
0.275	0.5481442940415427	0.7405852941744877	0.42567414288317257
0.276	0.5482341088742482	0.7406459071412358	0.4257493289555871
0.277	0.5483237043390735	0.7407063673523964	0.4258247176228491
0.278	0.5484130840546294	0.7407666772874577	0.4259003054576994
0.279	0.5485022519220546	0.7408268396107508	0.42597608876894
0.28	0.5485912117486547	0.7408868569223029	0.4260520639540601
0.281	0.548679967249726	0.7409467317590461	0.42612822749752693
0.28200000000000003	0.5487685221731187	0.7410064666793243	0.4262045758533567
0.28300000000000003	0.5488568808843354	0.7410660646599593	0.426281104893483
0.28400000000000003	0.5489450464029961	0.7411255277636049	0.4263578117590246
0.28500000000000003	0.5490330222181876	0.7411848583707603	0.4264346931487518
0.28600000000000003	0.549120811751566	0.741244058815358	0.4265117458252935
0.28700000000000003	0.549208418360003	0.741303131386529	0.4265889666126531
0.28800000000000003	0.5492958453382317	0.7413620783303678	0.4266663523937249
0.289	0.5493830959214926	0.7414209018516977	0.4267439001078099
0.29	0.5494701732881794	0.7414796041158366	0.42682160674813213
0.291	0.5495570806182247	0.7415381873169519	0.42689946929666717
0.292	0.5496438209720639	0.7415966535320676	0.42697748486075693
0.293	0.5497303973722573	0.7416550048171796	0.4270556505818055
0.294	0.5498168128056896	0.7417132432084875	0.427133963633297
0.295	0.5499030702167549	0.7417713707128575	0.4272124212289522
0.296	0.5499891725100605	0.7418293893096564	0.42729102062017965
0.297	0.5500751225531303	0.7418873009525863	0.42736975909352665
0.298	0.550160923179109	0.7419451075715188	0.42744863396813026
0.299	0.5502465767416412	0.7420028107730912	0.42752764301443286
0.3	0.550332085645937	0.7420604121979539	0.4276067839546081
0.301	0.5504174528813137	0.7421179138790119	0.42768605396159787
0.302	0.5505026810392486	0.7421753175809127	0.4277654505828159
0.303	0.5505877726743251	0.7422326250428604	0.42784497140060346
0.304	0.5506727303060999	0.7422898379798863	0.4279246140304676
0.305	0.5507575564209682	0.7423469580841212	0.42800437611932035
0.306	0.5508422534740315	0.742403987026065	0.42808425534371697
0.307	0.5509268237414673	0.7424609263598264	0.42816424954713317
0.308	0.5510112687253833	0.7425177771408852	0.4282443572934549
0.309	0.5510955912660035	0.7425745412829872	0.42832457590251666
0.31	0.5511797935750569	0.742631220294908	0.42840490327912084
0.311	0.5512638778252081	0.7426878156591631	0.42848533736481226
0.312	0.551347846151016	0.7427443288326948	0.4285658761369624
0.313	0.5514317006498903	0.7428007612475602	0.42864651760785283
0.314	0.5515154433830509	0.7428571143116185	0.4287272598237592
0.315	0.5515990763764842	0.7429133894092184	0.4288081008640351
0.316	0.5516826013327001	0.7429695876306753	0.4288890391392108
0.317	0.551766020281327	0.7430257103821819	0.4289700727183956
0.318	0.5518493351504719	0.7430817589836227	0.42905119977253725
0.319	0.5519325477868385	0.7431377346872312	0.4291324185536945
0.32	0.5520156600009606	0.7431936387197974	0.4292137273483437
0.321	0.5520986735678649	0.7432494722830792	0.4292951244767666
0.322	0.5521815902277366	0.7433052365542152	0.42937660829243784
0.323	0.5522644116865818	0.7433609326861361	0.4294581771814123
0.324	0.5523471396336677	0.7434165618905981	0.429539829520841
0.325	0.5524297757211402	0.7434721253349373	0.4296215637296366
0.326	0.5525123215479775	0.7435276240601804	0.429703378308575
0.327	0.5525947786948769	0.7435830591500098	0.4297852717563011
0.328	0.5526771487122593	0.7436384316688252	0.42986724259956033
0.329	0.552759433120963	0.743693742662304	0.429949289392513
0.33	0.552841633412939	0.743748993157964	0.4300314107160471
0.331	0.5529237510519447	0.7438041841657231	0.4301136051770927
0.332	0.5530057875029687	0.7438593166369739	0.4301958714022992
0.333	0.5530877443133573	0.7439143913489921	0.4302782080215725
0.334	0.5531696227661496	0.7439694094071165	0.43036061373552414
0.335	0.553251424230416	0.7440243717403933	0.4304430872462008
0.336	0.5533331500515025	0.7440792792616369	0.4305256272780632
0.337	0.5534148015517631	0.744134132867937	0.43060823257729247
0.338	0.5534963800312922	0.7441889334411641	0.4306909019110957
0.339	0.5535778867686578	0.7442436818484766	0.4307736340670125
0.34	0.5536593230216332	0.7442983789428259	0.43085642785222095
0.341	0.5537406900279309	0.7443530255634637	0.4309392820928436
0.342	0.5538219890059337	0.7444076225364475	0.43102219563325356
0.343	0.5539032211554284	0.7444621706751472	0.43110516733538085
0.34400000000000003	0.5539843875489204	0.7445166707235106	0.43118819617520426
0.34500000000000003	0.5540654889910258	0.7445711232826298	0.4312712813675971
0.34600000000000003	0.5541465269047253	0.7446255292744952	0.4313544215791049
0.34700000000000003	0.5542275023901068	0.7446798894497131	0.43143761576393663
0.34800000000000003	0.5543084165294118	0.7447342045472091	0.43152086289297525
0.34900000000000003	0.5543892703876576	0.7447884752946765	0.4316041619531832
0.35000000000000003	0.5544700650132579	0.7448427024090245	0.431687511947007
0.35100000000000003	0.5545508014386438	0.7448968865968253	0.43177091189178285
0.352	0.5546314806808853	0.7449510285547628	0.43185436081914136
0.353	0.5547121037423124	0.7450051289700801	0.43193785777441285
0.354	0.554792671611136	0.7450591885210274	0.4320214018160323
0.355	0.554873185262069	0.7451132078773101	0.4321049920149448
0.356	0.5549536454640088	0.7451671875194631	0.4321886276535536
0.357	0.555034052714581	0.7452211276772843	0.43227230829346563
0.358	0.5551144083166584	0.7452750293400165	0.43235603266216727
0.359	0.5551947131504914	0.7453288931038525	0.4324397999229747
0.36	0.5552749680817833	0.7453827195547809	0.43252360925303673
0.361	0.555355173962153	0.7454365092688838	0.43260745984290366
0.362	0.5554353316295968	0.7454902628126375	0.432691350896097
0.363	0.5555154419089519	0.7455439807432098	0.4327752816286783
0.364	0.5555955056123577	0.7455976636087599	0.4328592512688186
0.365	0.555675523539719	0.7456513119487369	0.43294325905636766
0.366	0.5557554964791682	0.7457049262941794	0.4330273042424233
0.367	0.5558354252075275	0.7457585071680136	0.4331113860889004
0.368	0.5559153102942602	0.745812054982448	0.43319550404266544
0.369	0.5559951521628816	0.7458655700711878	0.43327965768096394
0.37	0.5560749518472222	0.7459190530855171	0.4333638460395963
0.371	0.5561547100435513	0.7459725044979901	0.43344806845491585
0.372	0.556234427435595	0.7460259247726879	0.4335323242750885
0.373	0.5563141046948639	0.7460793143654458	0.4336166128597825
0.374	0.5563937424809794	0.7461326737240818	0.43370093357985734
0.375	0.556473341442002	0.7461860032886247	0.4337852858170534
0.376	0.556552902214758	0.7462393034915423	0.4338696689636811
0.377	0.5566324254251664	0.7462925747579697	0.43395408242231015
0.378	0.5567119116885675	0.7463458175059373	0.4340385256054591
0.379	0.5567913616100486	0.746399032146599	0.43412299793528425
0.38	0.556870775694433	0.7464522190208956	0.43420749892923677
0.381	0.5569501544176554	0.7465053784497743	0.43429202813214174
0.382	0.5570294984604574	0.7465585108986204	0.43437658489381287
0.383	0.5571088083743821	0.7466116167422411	0.4344611686868944
0.384	0.5571880847009577	0.7466646963487237	0.4345457789934469
0.385	0.5572673279719702	0.7467177500796252	0.4346304153046876
0.386	0.5573465387097385	0.746770778290164	0.4347150771207301
0.387	0.5574257174273876	0.7468237813294105	0.4347997639503244
0.388	0.557504864629123	0.746876759540477	0.43488447531059693
0.389	0.557583980810505	0.7469297132607096	0.4349692107267906
0.39	0.5576630664587221	0.7469826428218777	0.4350539697320047
0.391	0.5577421220528656	0.7470355485503657	0.43513875186693485
0.392	0.5578211480075894	0.7470884307170382	0.4352235567371808
0.393	0.5579001447384588	0.7471412895952766	0.4353083839468156
0.394	0.5579791127539847	0.7471941255427378	0.4353932330048182
0.395	0.5580580524949202	0.7472469388584484	0.4354781034885044
0.396	0.558136964394524	0.7472997298363213	0.4355629949822665
0.397	0.5582158488788045	0.7473524987653203	0.43564790707734286
0.398	0.5582947063667656	0.7474052459296248	0.43573283937158774
0.399	0.5583735372706509	0.7474579716087948	0.4358177914692408
0.4	0.558452341996189	0.7475106760779356	0.43590276298069663
0.401	0.5585311209428381	0.7475633596078627	0.4359877535222745
0.402	0.558609874504031	0.7476160224652667	0.4360727627159879
0.403	0.5586886030674202	0.7476686649128778	0.43615779018931405
0.404	0.558767306827267	0.7477212870892112	0.4362428357496012
0.405	0.5588459860810934	0.7477738891987352	0.43632789910828745
0.406	0.558924641356429	0.747826471593128	0.4364129797630683
0.40700000000000003	0.5590032730064334	0.747879034512068	0.43649807737381996
0.40800000000000003	0.5590818813787868	0.7479315781915066	0.43658319160558845
0.40900000000000003	0.5591604668159091	0.7479841028638148	0.43666832212838397
0.41000000000000003	0.5592390296551777	0.7480366087579314	0.43675346861697517
0.41100000000000003	0.5593175702291455	0.748089096099511	0.4368386307506837
0.41200000000000003	0.55939608886576	0.7481415651110714	0.4369238082131785
0.41300000000000003	0.5594745858885806	0.7481940160121413	0.43700900069227
0.41400000000000003	0.5595530616169978	0.7482464490194082	0.4370942078797047
0.41500000000000004	0.5596315163664506	0.7482988643468664	0.43717942947095945
0.41600000000000004	0.5597099504486452	0.7483512622059642	0.4372646651650357
0.417	0.5597883641717736	0.748403642805752	0.43734991466425405
0.418	0.559866757840731	0.7484560063530302	0.43743517767404844
0.419	0.559945131757335	0.7485083530524964	0.4375204539027607
0.42	0.5600234859043193	0.7485606828974062	0.4376057433577776
0.421	0.5601018202902363	0.7486129958980613	0.4376910460223121
0.422	0.5601801355854746	0.7486652925031547	0.4377763612593695
0.423	0.5602584320533698	0.7487175728916697	0.43786168881343573
0.424	0.5603367099533714	0.7487698372399674	0.43794702843265654
0.425	0.560414969541206	0.7488220857218979	0.438032379868683
0.426	0.560493211069041	0.7488743185089125	0.4381177428765173
0.427	0.5605714347856474	0.7489265357701747	0.4382031172143587
0.428	0.5606496409365638	0.7489787376726708	0.43828850264344943
0.429	0.560727829764259	0.7490309243813227	0.43837389892792034
0.43	0.5608060015082957	0.7490830960590978	0.43845930583463677
0.431	0.5608841564054943	0.7491352528671218	0.43854472313304455
0.432	0.5609622946900953	0.7491873949647886	0.4386301505950155
0.433	0.5610404165939232	0.7492395225098727	0.43871558799469357
0.434	0.5611185223465501	0.7492916356586402	0.4388010351083407
0.435	0.5611966121754582	0.7493437345659605	0.43888649171418226
0.436	0.5612746860631567	0.7493958192193245	0.438971957821805
0.437	0.5613527438298371	0.7494478894953308	0.43905743359409033
0.438	0.5614307861222365	0.749499945835447	0.4391429184132608
0.439	0.5615088131333004	0.7495519883710613	0.4392284120901232
0.44	0.5615868250528327	0.7496040172314448	0.43931391443844237
0.441	0.5616648220676044	0.7496560325438251	0.4393994252748387
0.442	0.5617428043614626	0.7497080344334609	0.4394849444186847
0.443	0.5618207721154402	0.7497600230237166	0.4395704716920023
0.444	0.5618987255078647	0.749811998436136	0.4396560069193598
